Date,BOVA,CVC,GOL,MGLU,TOTS,WEGE
2018-02-07,3.499992496279852,-1.2608509251594786,-1.060561675095193,-11.66777766503963,11.724072480369554,-2.7119399086865013
2018-02-08,2.262639283591998,-1.1367950287128297,-2.661002208151465,-10.913908886201993,11.477256703428479,-2.6431515761605238
2018-02-09,2.5852160215892015,-1.5709615489644206,-1.6285224923980872,-11.108251612929628,12.071326958667548,-2.842263958917776
2018-02-10,2.876090409014125,-1.2912988788064592,-1.3785525529425562,-12.082559462550547,12.507202729214988,-3.1612209480173714
2018-02-11,3.5065784395040427,-3.443792323218763,-2.843668774997507,-11.719113900415518,14.370130314320217,-2.326162201206135
2018-02-12,2.8241275053040624,-5.1358447385967185,-2.100982553835889,-11.799697122458468,14.960834532214603,-2.210863478995344
2018-02-13,2.8537704304245577,-2.1772192927035423,-2.107112514881468,-11.958942331711734,14.839385856810582,-2.794400195703001
2018-02-14,3.84390332513987,-2.5309736264848914,-1.4711698092368786,-11.674339301898177,16.058371718943008,-2.3742205987146394
2018-02-15,2.630518544192223,-3.857461411538832,-0.06280066315997712,-12.28305010516262,14.737769139153356,-3.043839198584398
2018-02-16,3.8951438311602304,-5.277674410487345,-0.9292958669195867,-12.94985761395914,13.48657926568016,-4.228166537096062
2018-02-17,2.3770358558965716,-5.738861823624067,-1.2842046986596718,-13.632395768162445,11.832881426712518,-2.9748305902400665
2018-02-18,1.0479570267244112,-5.460828111601196,-2.358971291778547,-12.964078901420917,12.788713781879682,-3.8524441768677216
2018-02-19,-0.8757587029727147,-4.765040792461589,-0.48317074506491187,-12.548384361528484,12.9492582033594,-3.0326835672575325
2018-02-20,-0.11070385697569685,-5.594029626222599,-1.1423220557615594,-11.937260811472573,12.805244855879108,-1.7160779713939802
2018-02-21,-0.8150460041044552,-4.843419709354118,-0.7996840743923317,-12.063698375182208,13.981155627713715,-1.0360064385265506
2018-02-22,-1.8200131574865592,-4.20320102893427,0.5753065571018674,-12.19414306416683,13.732499777328742,-1.7056535861700752
2018-02-23,-1.8336170431619103,-3.51700034288136,-0.24236174247688025,-13.54050062490407,13.356749866346815,-3.085378564828825
2018-02-24,-1.3103986018792786,-3.9436901128751614,-1.9977635870276869,-13.88910813964258,13.164134880552725,-2.636242951469108
2018-02-25,-1.455762145033489,-2.0749636560353526,-2.5164674385666865,-13.951506688224887,13.061224266290054,-2.9188713358761316
2018-02-26,-1.313336560020549,-1.5337323588376799,-1.1763687350302519,-15.520762815619351,12.550881392483934,-3.3666427612283747
2018-02-27,-0.3754862626588431,-1.8903954199110238,-3.071544328109571,-15.433032351752775,12.517192160942995,-3.1868911954570596
2018-02-28,-1.4156491436383252,-0.17136073882652036,-3.395404111894917,-15.621329210246442,11.617183591133834,-4.1178931993317835
2018-03-01,-2.6383861033871105,-0.5646715906076772,-4.352985950651551,-13.56486186902122,9.72869121074702,-5.246223747513577
2018-03-02,-3.0398005318441252,0.10881968749064752,-4.766742832031613,-12.888898476018243,8.741887321456698,-5.18693261361887
2018-03-03,-1.2957594448332916,-0.8589247082088304,-4.347175156136219,-12.681970956734983,6.4903523354688275,-5.775903160089549
2018-03-04,-0.16460753952730234,-0.7238470357241317,-5.559444119032282,-11.99119368381934,6.011229390154475,-5.4158524320087125
2018-03-05,0.2123125749103283,-1.8425426368697044,-4.769616084297983,-12.998702485054515,4.705443523812836,-6.29868141973075
2018-03-06,-0.13377745895286614,-1.7331394804284421,-5.542199816670423,-12.2538831726594,4.95690770785643,-6.993479634836253
2018-03-07,0.7552154586419895,-0.5720711227819586,-5.640884513479937,-12.46886621762329,3.183136354600078,-7.4009922272277215
2018-03-08,0.4637087460766244,-0.3266917155222666,-5.8093109451104095,-12.224839279482795,4.717226643903943,-7.9309063258613985
2018-03-09,-0.027263536489222473,-1.6358570298248483,-5.817971411851995,-11.248026297013185,2.966156294711573,-8.596763292880786
2018-03-10,0.008676966014696058,-0.7857541463004111,-5.43510117282513,-10.922562668831054,2.741843508740672,-8.11488903586207
2018-03-11,1.0229808495481572,-2.4947459228496145,-4.706565771989996,-11.021322474697767,2.2118546445261575,-10.557964821741386
2018-03-12,-0.3573704741061421,-0.7966869306023638,-5.39511430445355,-12.106091245950848,1.7554286883825652,-11.30311204359998
2018-03-13,-0.2330118414872267,0.7202867476442476,-5.981730255305764,-11.951801195398977,0.6081915471423298,-9.782945601393447
2018-03-14,-0.0439683990731167,-0.3615323756463722,-5.077424035171122,-10.751813546816363,0.7696479105499653,-11.422342568934223
2018-03-15,1.741200414443358,-0.05140985501984602,-3.9069697378096686,-11.302706751933506,0.3710239858160648,-11.311889459643657
2018-03-16,2.854602092479238,0.09158017314731531,-5.16380355034335,-11.040717555150165,2.0005581803268315,-11.246083177180825
2018-03-17,2.9839876162557206,-1.1709635696365044,-6.56679263806619,-11.678409693963406,1.674040533708108,-11.142022442170544
2018-03-18,3.1499445907298975,0.43094408138042395,-6.5081051996162795,-10.613987005552499,1.6347111990631926,-9.693118830544783
2018-03-19,1.2795471119826967,-0.16778768529800536,-5.525071803357038,-10.785583010809214,2.5662408124511584,-9.308052727767512
2018-03-20,2.2254240956957307,0.445280042730838,-4.851422869543288,-9.293127623657664,3.552714831152098,-8.314246020631103
2018-03-21,2.245842854481307,-0.1365701670860343,-5.5109829578155844,-8.542183026467985,1.1142542671070745,-9.62142420893539
2018-03-22,1.282589168602517,-0.38419154577965137,-8.142420994623919,-7.283461723878652,1.7144295034366683,-7.636841810476823
2018-03-23,2.344803637525299,0.6461877853723765,-5.891744963593052,-7.854419810736082,0.21097110418727394,-7.869199206969562
2018-03-24,1.5198115836781385,0.3893424243479294,-6.9419639538511415,-7.286539743282085,0.7239539537859981,-7.896121797537835
2018-03-25,1.8313930870610187,0.24729169721874644,-6.18993028558386,-7.216898993796729,0.4585083288902249,-6.966537327595124
2018-03-26,3.09221435628778,1.584745522859959,-7.180204974903342,-7.751346201838427,-1.242987765857467,-7.20510234579873
2018-03-27,3.5083381707654056,1.4519443483479841,-5.24935410785504,-8.157189576949783,-2.331496321346396,-6.636598139130855
2018-03-28,3.658271999263566,2.00158694414837,-4.94556617706885,-7.913423816418909,-4.453795204388988,-7.3627121666482
2018-03-29,3.067947081310702,1.6536226062134434,-5.393957815529791,-7.500605054731218,-3.8529126956969684,-8.494353093399353
2018-03-30,3.75475148810538,2.2393907448805144,-4.928187749491574,-8.918499542760888,-3.412330395407969,-8.411757673863082
2018-03-31,4.715631563319224,4.023747540181818,-3.3401198638973124,-8.805855370520959,-3.4142050871337393,-7.7798093898537495
2018-04-01,3.6005916098997837,2.573064398577017,-3.812650455922311,-7.585286456806432,-3.745333385416211,-6.277228484044315
2018-04-02,0.8124787268147813,0.9858579717893867,-3.9363391887780104,-6.697091915465556,-3.8149564841363035,-6.372881228537614
2018-04-03,0.6907372315576893,-0.7770397626116878,-2.7782703143381573,-7.379856635302928,-2.7254238269218503,-6.443404646499964
2018-04-04,1.7588976188867709,-0.4337817816341217,-2.8849448048963997,-7.153594988234225,-4.198401436033427,-6.437375319328929
2018-04-05,3.474937940998902,0.8744117823545936,-3.8699683875944717,-6.647909136896302,-3.950421551285888,-5.620187039211521
2018-04-06,3.569090826521114,0.6409077892244937,-2.5393376112338233,-6.431512568624291,-2.694957229339574,-4.645800835867027
2018-04-07,3.244603585002206,0.47390751486733407,-0.609505177234801,-6.240030243184379,-3.4535856526995983,-5.84584411385205
2018-04-08,4.218736020259962,0.6342012359636071,-1.4015971277637846,-5.5654454119477546,-3.293836957643677,-7.506319184615007
2018-04-09,4.807421574970775,1.9673919388068406,1.1582531028686862,-5.53054284788575,-3.0611872994331306,-5.8997223793802025
2018-04-10,4.976143841907254,2.2427338018867635,0.5276347114381102,-6.92491796059894,-2.148499363613275,-7.173292616192446
2018-04-11,6.116800084854717,1.454568242999104,0.7928686698364091,-7.297189691957225,-0.9738991256559348,-6.8724462139858655
2018-04-12,8.075895437361858,0.37089056363952233,1.206731751372166,-7.249847811050092,-0.6939555543990121,-5.276525042375416
2018-04-13,8.661213467454143,-0.7766348450376848,1.740242569711995,-7.665467187205842,-1.1673105244698025,-4.230667714342047
2018-04-14,8.058873484427915,-1.1563651726178203,1.7726498241158657,-6.719281290460454,-0.5857207216086133,-4.465082626259918
2018-04-15,7.786697018740521,-2.316494834151349,1.0128147355232024,-7.373662376280947,-0.7350116633560588,-2.4783195890907566
2018-04-16,7.11122758495409,-2.6123239020569877,-1.0395836694534033,-6.77309128197044,-2.3124604571830645,-3.384909111255114
2018-04-17,8.153562953395083,-4.71725233163595,-0.9436632570581633,-5.972161635305313,-0.7870162207427867,-4.305002219744727
2018-04-18,7.529538103155218,-2.9128160082333485,-0.9687234016397611,-6.708425569574985,-1.504502058050014,-5.2775585433121925
2018-04-19,7.089865897729226,-1.824595531784004,-0.08095733306629738,-7.882695872400329,-1.289915983345779,-5.67971827838471
2018-04-20,7.872306301833667,-1.9809552590133033,0.2905673487334698,-8.041301079358828,-3.477001913984002,-5.632715833016066
2018-04-21,6.600559352303581,-1.233826847336462,-0.3892605436663181,-8.646313735431818,-3.4859047389963043,-5.054921878791685
2018-04-22,6.430815534504452,0.4083559247085582,1.2595573178194899,-6.930845143261827,-3.720223463555072,-6.53688033489454
2018-04-23,7.650894048742732,-0.007989360591217798,1.2977236298214976,-6.302525040406657,-5.3246598640677245,-4.907759129562042
2018-04-24,8.52585637784604,0.34428222148025506,2.1886403803001886,-5.74557250107931,-5.207831748498647,-5.2155334517066025
2018-04-25,7.786714103490257,0.6314965023836228,2.5498434400718635,-4.662373698391111,-5.00717173977945,-6.068734967487163
2018-04-26,6.210481256093601,0.5039343403736918,2.5223850633822926,-4.76046528118471,-6.537684637135074,-4.994269826951656
2018-04-27,7.2831110023273835,-0.3193508242407992,3.3283671750044466,-3.807634419373054,-6.499237560487381,-5.9427684531457325
2018-04-28,8.896492537588408,0.061570609531427345,3.077329719792404,-3.0347890237001454,-4.87702907263723,-6.439928599834598
2018-04-29,9.587915082845196,2.0047307802561356,1.9607648855569244,-3.5840426124282083,-5.474884153229435,-6.598255736883818
2018-04-30,9.377941346961002,2.305526219623186,1.1403893654221875,-4.206706101309102,-5.173593669246859,-6.443343877150108
2018-05-01,10.252021156121202,2.714881244548826,1.9122360009829509,-5.349658140850602,-5.557009980362642,-4.594963926266662
2018-05-02,10.644099202672871,3.4622742060951426,2.1849707381457453,-4.924322283921817,-5.787914031890815,-1.0233847082403513
2018-05-03,10.247943280263172,3.423952988351991,-0.2398655873095037,-3.8180556263270953,-6.340166981575742,-1.0841788142519926
2018-05-04,9.71990272938134,3.285270043077145,-0.5241126857301335,-3.8610974021077435,-6.392968464229589,-1.2383841257378752
2018-05-05,9.552025502835061,4.593788495403162,0.3573042340291248,-2.973655083661154,-7.125417345341365,0.018436706110489087
2018-05-06,10.683670012030948,4.040384166601597,1.8811562512289282,-3.6568810266609435,-8.967449183746442,1.1199626922636616
2018-05-07,10.564151231600873,5.017305731176579,1.1269540885047369,-4.918651038407986,-7.735577395122473,-0.2873058711321057
2018-05-08,9.003120720163508,3.0917188404122267,-1.6675182098028416,-5.957755421672376,-9.90498535353451,-0.3229113557419353
2018-05-09,6.7667033698388614,1.997445421236237,0.6645437864068153,-5.612631181060304,-9.852179678126783,-1.9436633360617925
2018-05-10,6.521105703890091,2.045553984372854,-0.9406370093802436,-5.486450500179685,-8.660947221061683,-2.2919214549011726
2018-05-11,6.3238693354858055,0.003457568877430539,-2.3398708779898305,-4.428755398751469,-9.32249786764219,-3.221633089343589
2018-05-12,5.631286219514449,-0.05400855812339961,-3.498286788855622,-4.302238892781234,-10.682505544765249,-2.447633087267804
2018-05-13,4.574230442174846,1.2662597608087012,-3.5083194416130055,-5.147883321176463,-9.771044935182934,-3.822129966370916
2018-05-14,4.027164797157437,1.2661842341980858,-3.6294862449012144,-7.156468789547089,-10.6916914777963,-3.653895623947484
2018-05-15,2.7072732377975264,2.532613532863932,-3.1343053561152283,-7.67070918025816,-10.911983943096365,-1.7923315001156657
2018-05-16,3.6432616886738436,2.912832677730104,-4.549824126549504,-6.041097861612202,-9.859582874222387,-1.9407368876755366
2018-05-17,3.093563619465059,2.724928738953331,-5.751760807416478,-6.511883419319543,-9.096422360067871,-3.7483581649181086
2018-05-18,2.779489245222784,2.8386847118331686,-5.648192770093149,-7.6908203733529685,-10.278575251394932,-2.6591927824597246
2018-05-19,1.554960152406493,3.8473356681416053,-6.130558085201641,-6.611024023052033,-10.699653756799945,-3.8256641030760297
2018-05-20,2.411515008799955,3.829944445911408,-4.68198149987719,-5.718823937914195,-10.929080385743742,-4.275331704739004
2018-05-21,2.4348873520872036,4.020154463770598,-5.563730026608998,-4.876884364889618,-11.326443877554139,-4.698359449892316
2018-05-22,1.8941990147147008,4.251171731113969,-6.255782628329854,-4.741914254899323,-8.559840806452268,-4.751968909963658
2018-05-23,1.4601942764160525,2.583482502966068,-6.2055607035657845,-5.851145198148929,-8.93539892542384,-4.600361316316515
2018-05-24,-0.2707951734060994,2.7409452553645264,-5.90104552813974,-7.148245217815581,-9.327708117552927,-6.431027678494319
2018-05-25,1.304705762436306,3.071508531913371,-6.080634029118842,-7.311681048471743,-8.19626450948716,-6.52519323041493
2018-05-26,1.6355225337120594,4.590138092278866,-6.426801177121041,-8.404316372978474,-9.02076508424078,-5.096529395975631
2018-05-27,1.7269508422261164,4.087806804009192,-5.453156797321882,-7.406358987301314,-9.49641285214722,-6.0684662330610815
2018-05-28,0.15642224116490633,2.293917883082955,-5.718143249167879,-8.299554934338106,-7.637938442341034,-6.009928478366057
2018-05-29,-1.7857273020862539,3.7126471585930174,-5.556432939750283,-7.5945754539650006,-6.955903665507624,-5.713371911079518
2018-05-30,-1.2623846716517102,3.9514078303227227,-6.66281884571572,-7.227843255822527,-5.931998160515084,-5.923428323725336
2018-05-31,-0.7110824535819548,4.370996975520785,-4.847166781796613,-7.480593556522287,-6.224002323285325,-6.040360063872085
2018-06-01,-0.8134735286856447,2.098379264566483,-5.489776623263184,-7.180708489976514,-6.232258837953179,-6.839699218069218
2018-06-02,-1.4782527808610255,1.742766136269524,-6.291348404065605,-7.693759100419914,-6.771648957431713,-5.944328371462041
2018-06-03,-0.46186151231994876,2.6763512306641966,-5.864646604890387,-8.402081584833462,-5.811818507437983,-6.258578957981471
2018-06-04,-0.4388093040604785,4.014571762594785,-5.780653748758747,-8.154797554595843,-7.224597993434572,-5.771569664214618
2018-06-05,-1.4188159513629597,5.026511418962687,-5.965252925931598,-10.390966396612953,-7.582618095997914,-5.999604202500535
2018-06-06,-0.9333407252848674,5.697023809609854,-6.293017170652786,-9.378098201759078,-10.749673424650819,-6.713593200525764
2018-06-07,-2.045704996122054,4.442840299024933,-5.333310799305275,-8.54892780273423,-11.525443445061041,-5.535536196565804
2018-06-08,-1.944238103669636,4.0211561982497805,-6.026233595677712,-9.327199529197323,-11.052668587611507,-4.885381295598802
2018-06-09,-1.7057368914817268,1.9709385208666834,-5.729874939624808,-8.761802965158516,-11.721874193075957,-4.842130752700449
2018-06-10,-3.5696211907824744,0.7409694591869105,-6.054110287865335,-9.071554109174622,-11.370194821326354,-6.0290561392298585
2018-06-11,-3.9108272554031474,0.2511896787735015,-5.526099813886127,-7.650511340806291,-9.64927450151628,-7.597496186061216
2018-06-12,-3.958841447153605,-0.8613396314712638,-5.590844765372367,-7.227592061190341,-9.567783602812868,-7.6465078848556765
2018-06-13,-2.4758022723883033,-0.14035023976735506,-5.86349922691015,-7.203380700295048,-8.69688579602347,-7.036717378816397
2018-06-14,-2.900878376089125,-1.9155930808709245,-7.04815671968284,-7.057401475281533,-10.483412648702474,-7.1891118768328255
2018-06-15,-3.3544475522766537,-0.9163402778237211,-8.366200543158296,-8.98917045418252,-10.903053390312582,-6.554348745239303
2018-06-16,-2.2845289533493016,-1.8256672943836638,-7.89593679556211,-10.100600901944874,-11.651880855882034,-5.9867540192115385
2018-06-17,-1.5663784107974577,-2.8250480436571825,-7.421038472625126,-11.969100715195424,-11.854539763047589,-7.12100204548988
2018-06-18,-2.3740777509946094,-4.101125395801532,-6.867412077286141,-11.415226244763556,-12.545740208380366,-6.745419739046282
2018-06-19,-2.112805197859234,-4.229577150134975,-4.7092418777025635,-12.256104861903417,-12.531435117667229,-7.127806768341841
2018-06-20,-2.4845852124896557,-4.070165146043495,-5.003637577892208,-13.116531621995655,-12.407207619707497,-5.945475121587856
2018-06-21,-1.5418188325111557,-3.8671206576347843,-5.7390343916911375,-12.930102021596186,-11.322564596361559,-4.754285859260869
2018-06-22,-1.1821317729447598,-4.231477857801003,-5.941787141124009,-12.158056094257681,-10.636218381490309,-6.5119854713988525
2018-06-23,-0.5235142081524826,-3.520189517771475,-6.828978566129282,-12.923037210481363,-11.393382479607945,-7.1922482739217
2018-06-24,-1.9402637953467168,-3.207097588219528,-7.614697964896793,-12.993421046572653,-11.890951262656941,-6.93707075252501
2018-06-25,-2.9508808314186674,-2.9618322133230617,-7.2249169489531,-12.165826461374024,-9.923182173266284,-9.029172522779227
2018-06-26,-2.630566497045531,-3.6709950549298016,-9.149975621864261,-11.32419583806737,-8.590982289371379,-9.420800233278484
2018-06-27,-2.4196502008235203,-3.7350717950929586,-8.715777953771065,-10.443660089143773,-8.246044953677982,-9.075030303818325
2018-06-28,-1.1599136579518865,-3.899734017269577,-7.792713382472115,-11.265660511335291,-6.63896000696128,-8.337204911445419
2018-06-29,-1.5636731918433462,-6.014282164359244,-7.793024099603265,-12.447469920106041,-6.339325403781533,-6.886036088644943
2018-06-30,-1.4036133990468573,-6.192294778683768,-7.450818695607406,-12.161819723996166,-8.702189512233781,-6.645099224574429
2018-07-01,-0.7833360429291608,-6.451636412976475,-6.4722596174668965,-12.289494298579163,-7.935190749753372,-4.3719941175122745
2018-07-02,-0.8797271719556327,-8.393768578894722,-6.808851341542505,-14.015384303369233,-7.323952923312975,-3.0626431434791836
2018-07-03,-0.18384751023809232,-8.073460366148453,-7.4537767990672625,-12.439734557402755,-6.570676711313656,-2.7781735867496336
2018-07-04,0.021012808808477945,-7.961833007498447,-7.001560375107852,-13.05306173646436,-5.045426777310235,-2.6258338338756904
2018-07-05,0.6210672592809787,-8.395400285167874,-6.626641841534425,-15.33481416277084,-6.163725655768393,-2.6572469870621527
2018-07-06,-0.7014058507756884,-5.955986221302707,-8.294723155443814,-14.988913413734902,-4.507952502294225,-2.175959927650068
2018-07-07,-1.011633404157063,-6.508130305135492,-7.62146766667117,-15.789184094777449,-4.62743861210298,-1.4847613219319877
2018-07-08,-1.3195124307333639,-6.420620294946779,-7.9255539592201805,-16.758981698284316,-3.4382881273808357,-0.09169508134899518
2018-07-09,-1.6362123846367196,-6.686196453625361,-8.103453298200053,-16.220178424658535,-4.343588392622365,-0.18022038690158562
2018-07-10,-1.373253329467574,-6.0441543042381145,-10.884290573081472,-15.816775215090022,-3.997741630703282,0.827507849798048
2018-07-11,-1.8995173446882696,-6.562507509507181,-9.68177398641177,-17.37993192123923,-2.3686513393218824,3.3834023090258745
2018-07-12,-1.422065659983384,-5.748409035930568,-11.171355693511114,-18.0744917079368,-1.3107887921497803,3.7452176560081085
2018-07-13,-1.603493123010155,-5.515539903591024,-10.664379209190846,-18.367587409023834,-1.339734737126519,3.708910281209174
2018-07-14,-2.6557721044210942,-5.191945275631922,-8.860793294577755,-16.63562527883764,-2.816134032978278,4.2795415010859115
2018-07-15,-1.9802683235153213,-5.602455738455564,-9.82499332929015,-17.95643959300929,-3.260837811828309,4.629550637693124
2018-07-16,-2.1383264992825777,-6.213388826718722,-11.07414996064105,-17.605723334620993,-2.1942953648588537,3.702628665658632
2018-07-17,-1.6898975351338537,-8.092864070629123,-11.73161606958229,-16.87611921510523,-3.3120625742484746,3.098191940846201
2018-07-18,-0.2719307066971546,-8.825708050881666,-12.585560888811555,-16.30027085317456,-1.3573290110931806,2.858521993552082
2018-07-19,0.4968051536214453,-7.479938870766659,-12.260008725930984,-16.57018875435962,-2.233655749718667,1.4333110326310174
2018-07-20,1.608506898725252,-7.298981725024772,-10.92720778350805,-15.581263438009916,-2.850626269746282,0.24642433273066278
2018-07-21,2.0211764816621685,-7.9314886093659895,-10.55051864250733,-16.312415375671325,-3.7118515229435562,0.10543352318994861
2018-07-22,2.955277102070152,-7.624948714052413,-9.372143493835548,-17.54597707872655,-4.768928664475855,0.016269824029633298
2018-07-23,5.120978485363221,-6.950662600490039,-10.438756235880277,-17.62211753168426,-4.548213873674596,-0.5524159215313751
2018-07-24,5.734253476419726,-7.107108738654846,-10.738086954089948,-16.361860744491782,-6.257874775834882,-1.5142212633160685
2018-07-25,4.916944494978946,-7.954789808653544,-11.466839999381323,-15.873384786600962,-5.1613419474245354,-0.5981800026601799
2018-07-26,3.8973823684499367,-8.062207707223418,-11.014574785906499,-15.63338183431552,-3.8555945479153007,-1.2735142382041902
2018-07-27,4.05370178955076,-8.455438422129507,-10.763499766816976,-16.712278747005215,-4.7845322688728755,-2.003625097992677
2018-07-28,3.4900324783957135,-6.9075151564967445,-9.588097852521544,-16.92492841771916,-4.611598974663371,-3.598061116103075
2018-07-29,3.3107401318442493,-6.747900443185017,-8.44241363912032,-16.598123698044194,-4.178708915887819,-3.300298226352613
2018-07-30,3.5797413215163774,-8.144659619119993,-8.85917130746062,-15.163236899502651,-3.3548124732785745,-2.806063727287472
2018-07-31,3.6464566307404374,-7.485218223374331,-9.804060716413433,-16.743296461516408,-3.7368990255135426,-2.268140669563694
2018-08-01,3.7542865130090486,-6.4712595445293815,-9.452610199852964,-16.698454265302065,-2.4094140714979053,-1.1357648911062268
2018-08-02,3.656195211789606,-7.574309405545459,-10.359971692108479,-16.859905403586218,-2.7762254551503567,0.5219974387744235
2018-08-03,1.9760610628449748,-7.638567192434672,-11.426198179506713,-16.743103534673168,-2.3939606222583456,0.11710046436051813
2018-08-04,2.506542476526491,-7.837194132940966,-11.605593792262884,-17.16099226009208,-1.743136333526763,0.2556019280667656
2018-08-05,4.079782106309283,-6.567169256116582,-11.051819184692306,-19.32043390619213,-3.2274646455674003,1.241852500856592
2018-08-06,3.6041435467842255,-6.332325498438291,-11.68229458469203,-18.802547275675884,-2.269474701472895,0.03222476127097473
2018-08-07,2.7905721212966874,-7.996053911770003,-11.44888727286326,-20.467827696505708,-2.635556396371536,0.5518359078037769
2018-08-08,4.848665055971649,-7.6276355694825515,-10.196002530888338,-20.20866885394594,-2.326312986986521,0.3409130100305829
2018-08-09,4.465394923068015,-6.453257417939856,-9.821328178063371,-19.872372509061385,-2.9344882474175877,-0.004128721397854529
2018-08-10,6.532885406047074,-6.520759248368131,-8.495160118471373,-20.392624220395465,-2.1329440758693057,0.2856668774477578
2018-08-11,6.129172300703938,-5.872196349823649,-10.038604027363847,-19.818002791474296,-1.3460408539576607,0.5587400655604504
2018-08-12,7.440095997207795,-5.940296804517218,-10.187743212015004,-19.462963262366294,-0.4783346012374875,1.1285805800129358
2018-08-13,7.213482922545195,-6.935524649695864,-9.524263956068687,-20.252534536639434,-1.2966099691977537,0.47393740397024153
2018-08-14,7.271191729302179,-7.731821113986369,-10.659951992853717,-20.911376481097218,-1.4799417796586574,0.9282218721153161
